tipo_servico_Serviço,mix_receita,parcerias,investimento_externo,branding_reputacao,network_time,uso_tecnologia,roadmap_produto,eficiencia_operacional,escala_tecnologica,financas_unidade,experiencia_lideranca,treinamento,governanca_financeira,headcount,ticket_medio,clientes_ativos,nps,rotatividade_time,churn,faturamento_acumulado,anos_empresa,faturamento_mensal,canais_vendas
1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,-1.6484778273467924,-0.4846170354132457,1.4971875722464214,-0.6792108457828835,0.596659063813185,-0.41840196755321934,0.1312282339247907,-1.5009112666700684,1.7326440718341227,-1.4192521320259965
1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.8385753403467837,2.3760639766014364,1.5089778302958707,-1.3300973976599098,1.1579238030809411,-0.02246135349705867,-0.6430855894371931,0.7719604969446193,-0.1835416237149687,-0.014266012901875725
0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,-1.4239521941522335,-0.4954696812995135,0.003986067513224818,1.2114596144313354,-0.7822506042643899,0.6317014001609458,1.816726495992345,0.7375230459807602,-0.25146909990428584,1.3907201062222452
1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.35498166885081056,-0.3507947814146509,-1.0058148571925505,1.5833947869324931,-0.4912244431625901,1.0190346095637115,-0.7039494829474195,-1.190974207995338,-0.5725501760920921,-1.4192521320259965
0.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.32043926374395537,-0.4186985999918176,-1.473263911623658,0.8395244419301776,-0.2902778081161094,1.544086293420794,-0.727715757396178,-0.6744124435374546,-0.3603155137047772,-0.7167590724639361
1.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0285585684344876,-0.4616477847926698,-1.082104762218399,-1.2371136045346203,-1.4613116468352558,-0.9606684607170914,0.8677060566904484,0.9097103008000548,-0.7254935382804846,-1.4192521320259965
0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,-1.5448506120262269,-0.4812542988028367,-0.8143965500367853,-0.6482162480744537,-0.41500330573116634,1.4494048422334511,-0.6001356267162145,-0.7088498945013135,-0.6186049248152261,-0.7167590724639361
1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.31859523073286633,-0.23334827267697822,-0.5550108729489008,0.5295784648458794,1.3380828551915793,-1.3307868608130677,0.04538856189468919,0.7719604969446193,-0.11796350792793105,-0.7167590724639361
0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.2012705939687636,-0.29329687307521796,1.1060284228411623,1.0254920281807565,0.596659063813185,-1.3049646468528833,-0.6644864554045715,1.4262720652579384,2.600750952572523,1.3907201062222452
1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.7004057199193628,-0.42417086730143094,-1.2742166139653082,1.0564866258891863,0.8876852249149846,-0.37536494428624534,2.025861837536066,0.9785852027277726,-0.7169429591419559,0.6882270466601846
0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.044100022889113556,-0.21544267776626239,-1.7014400821100593,-0.8341838343250326,0.7976056988596655,-0.9864906746772758,-0.6983995153056881,1.0818975556193493,-0.7143823384244327,-0.7167590724639361
1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,-1.6484778273467924,-0.4695922500347611,-0.3143508998219063,1.5214055915156337,-1.3019401776604604,0.8382791118424207,-0.7373557488138477,0.9441477517639139,0.20816778251996898,-1.4192521320259965
1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-1.6830202324536476,-0.23662987349126402,1.6497673822981183,-1.609048777035778,-1.4682408411472032,-1.0811721258646183,1.429511826056123,0.1520863795951592,-0.39897433018476636,-0.7167590724639361
0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7849176996754118,-0.2707284137366966,-0.028610528270546776,-1.3610919953683396,0.0076775472976379384,-0.3237205163658765,-0.03575781293524961,0.08321147766744132,0.7044200842371141,1.3907201062222452
0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.00955761778225833,-0.333797320896688,0.2224526137236089,-0.431254064115445,0.2640577368396994,1.165360488671423,-0.36805593379895746,0.4620234382698891,-0.3544512187471494,-1.4192521320259965
1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,-1.3203249788316678,-0.4804800873506727,0.6108375847642917,-0.3382702709901555,0.4026416230786517,1.5957307213411627,-0.7371587238536077,1.2540848104386437,-0.6463164503044386,1.3907201062222452
1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,-1.182155358404247,-0.31697092982838254,-0.07438447128605583,0.9325082350554671,-1.5860371444503127,0.8468865164958154,-0.722705482891314,-1.3975989137784914,2.307448786629654,-0.7167590724639361
1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.061371225442541165,-0.3484574839624741,-0.6805424439459786,-0.2762810755732959,1.0262691111539368,0.04639788373009951,-0.6652470161094378,1.564021869113374,2.7373125342814553,0.6882270466601846
1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.7021354680181644,-0.4636448984249563,0.9104488481385328,1.0874812235976161,-0.13783553325326184,1.0878938467908699,0.7941710185280912,-1.5697861685977859,-0.7186166507773782,-0.014266012901875725
0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.42406647906452105,-0.4765992546927298,0.0019054337397925887,-0.3692648686985853,0.3818540401428089,-0.1429650186445859,-0.545444381045701,0.5997732421253249,0.7567926091118042,1.3907201062222452
1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,-1.354867383938523,-0.4702256957683499,-1.428877057790437,0.15764329234472158,-0.31799458536389985,1.3891530096596876,-0.7368160556769802,-0.9843495022121846,-0.47585851525657213,-1.4192521320259965
0.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2168120484233897,-0.46407306081895605,-0.9149605157526765,-1.26810820224305,-0.033897618574047765,1.1481456793646334,-0.4654723932676992,-1.0876618551037616,2.588235600103946,1.3907201062222452
0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,-0.9230873201028328,-0.4946270420674866,-0.6153492523784354,-0.12130808703114677,0.7491013386760322,0.9587827769899478,1.0939890386996323,1.7017716729688097,-0.5798805447891269,-1.4192521320259965
1.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.5121522399304606,-0.4675560348139815,-0.6195105199252999,-0.4622486618238748,-1.5929663387622603,-1.6320460236818852,2.4972714092198607,0.9785852027277726,1.2324798118657403,0.6882270466601846
1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.6658633148125076,-0.4564756221747412,-1.3331679042125546,-1.3300973976599098,-1.6622582818817362,1.6818047678751107,-0.7079299046582337,0.7030855950169015,-0.7197039129170378,0.6882270466601846
1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-1.3203249788316678,-0.4841272880173693,0.27377491346827054,1.4284217983903442,-0.6505959123373851,0.7005606373881038,0.27709379649164023,0.014336575739723459,-0.7028832209205625,-0.014266012901875725
1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.633050657804454,-0.22703043351620097,1.3217207906869701,-1.3920865930767694,-1.2603650117887748,1.320293772432529,0.2772630974893699,0.4964608892337482,-0.18588734169801982,-0.014266012901875725
0.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,-1.6312066247933648,-0.4304632904296876,1.4465588170929038,-0.6172216503660238,1.5944630447336408,-1.2791424328926988,-0.7273230012606152,1.6328967710410915,-0.6720173603796074,-0.7167590724639361
0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,-0.04225598987802451,-0.44950967418469046,1.375123724205064,-1.0821406159924711,1.268790912072103,-1.1328165537849872,-0.7023803066693358,0.9441477517639139,-0.25916006810492626,0.6882270466601846
1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,-0.5949344715877081,0.4676532753512791,0.9437389885134484,-1.3610919953683396,-0.7129586611449137,-0.6766241071550632,-0.6218264853314508,-0.020100875224135322,-0.5017870765335121,-1.4192521320259965
0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,-0.3013240281794387,-0.46076604397214976,-1.6951981807897625,1.5524001892240635,-0.2487026422444237,-0.2548612791387181,0.14118076681316,-1.6386610705255038,-0.7002479306088584,0.6882270466601846
1.0,2.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,-1.1648841558508194,-0.11298576297743046,-0.6146557077872914,-0.6172216503660238,1.324224466567684,-1.2533202189325146,0.4621296215572289,-0.6744124435374546,-0.7032620325203099,-1.4192521320259965
1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.09591363054939639,-0.36260541621900033,-0.22973845970232895,1.0874812235976161,0.4303584003264422,-1.571794191108122,-0.7101934737839924,-0.7432873454651724,-0.7087966885377729,-0.014266012901875725
1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.061371225442541165,3.8682842127087214,1.1053348782500183,1.0254920281807565,-0.46350766591479964,0.6144865908541562,-0.010433451793411546,-1.190974207995338,2.2813708861643516,-1.4192521320259965
1.0,0.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,-1.3203249788316678,0.2569093989292898,1.1254476713931965,0.777535246513318,1.6914717651009072,-0.48726120478037777,-0.5715609082096672,-0.2611630319711477,2.6027251437942835,-1.4192521320259965
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,-0.49130725626714244,-0.47554839950197697,-0.44751146132156894,0.8395244419301776,-1.7038334477534218,0.9157457537229738,-0.47185592804890736,-0.7432873454651724,-0.6185466461075727,-1.4192521320259965
0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.45860888417137624,-0.45194668068752464,0.722498263938488,-0.6172216503660238,0.8807560306030369,1.7076269818352952,2.924387514959427,-1.4664738157062092,-0.7210297535161536,-1.4192521320259965
0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.3394402143961845,-0.41702016430575,-1.363683866222894,1.5214055915156337,-1.1079227369259275,0.32183483263873297,0.36967593620425016,-1.4320363647423504,-0.6046234986072421,-1.4192521320259965
0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.2339689660645297,-0.45954509687145184,0.6469019035037837,-0.1523026847395766,-0.4981536374745377,-0.3667575396328505,1.4254303042953547,-1.2942865608869147,-0.7264460309086955,-1.4192521320259965
0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.7004057199193628,-0.21494706513211198,-1.2027815210774682,0.8705190396386074,-0.8030381872002325,1.3116863677791342,0.46043550262143196,1.564021869113374,-0.7001022338397248,-0.014266012901875725
1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.3722528714042382,-0.4831565910830274,0.6018215050794187,-1.3920865930767694,0.25712854252775175,-0.6680167025016683,-0.7335736458481906,-0.8121622473928901,-0.7258140711725786,-1.4192521320259965
0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.270355404182474,-0.06950284149364709,-0.9857020640493723,1.6453839823493528,0.7213845614282417,-1.020920293290855,2.6998045663313754,-0.33003793389886554,-0.6775501951874562,-0.7167590724639361
0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,-0.9921721303165432,-0.03623227738455646,-0.0660619361923269,-1.26810820224305,0.5342963150056564,-1.0639573165578289,-0.7069089235321873,-1.5697861685977859,1.646693905302978,-0.7167590724639361
0.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.043985737976826,-0.49010103319940695,-1.7069884388392118,-0.40025946640701515,1.4073747983110554,-1.356609074773252,-0.5958818467350486,0.1520863795951592,-0.7035953138797031,-0.7167590724639361
1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.2340832509768173,0.8200983758532286,0.37433887918416164,1.5214055915156337,1.3935164096871602,-0.013853948843663868,1.4294914951502822,1.3918346142940796,-0.07837223212548682,1.3907201062222452
1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,-1.2512401686179573,-0.42125193372041886,0.3875162264158991,0.9015136373470373,0.8322516704194036,1.3030789631257396,-0.7279236871150053,-0.6399749925735957,-0.5728324635822885,1.3907201062222452
1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,-1.5448506120262269,0.08705503113427725,-0.8365899769533959,0.8395244419301776,0.6174466467490278,-0.719661130422037,-0.7260103640489601,0.5653357911614658,-0.6598298256415809,-0.7167590724639361
1.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0976433786481978,0.0938225385627254,-0.6798488993548346,-1.454075788493629,0.541225509317604,-0.3065057070590869,2.671866944483315,1.5984593200772328,-0.7123134443027355,-0.014266012901875725
1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.18226964331653445,-0.46899692834995327,0.13090472769259082,1.4904109938072039,-0.9970556279347658,0.33904964194552256,-0.07293860388424861,-0.7432873454651724,-0.6718133849028203,-1.4192521320259965
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.1804256103054454,-0.11782556209316744,-1.1181690809578908,-0.8961730297418923,0.07696949041711411,-0.9434536514103018,0.0350307046744191,-0.39891283582658343,0.6348917647969414,-0.014266012901875725
1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1.6675930629113092,-0.4880941441699972,0.5830958011185287,0.06465949921943213,-0.6228791350895946,-0.4097945628998245,-0.5519018463936034,-1.259849109923056,-0.18591465984223238,1.3907201062222452
0.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,-0.5085784588205701,-0.45380400614094824,0.2460331298225075,1.614389384640923,1.2895784950079459,0.4681607117464446,-0.7310973415167693,-0.8465996983567491,1.6354697904508477,-0.7167590724639361
1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,-1.6312066247933648,-0.4520649629927163,1.4604297089157854,-1.6400433747442078,1.3935164096871602,1.4752270561936356,-0.5856934753389249,-1.3287240118507737,-0.5482388489525352,-0.014266012901875725
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,-0.5258496613739977,-0.41772692551776336,0.43883852616056074,0.1886378900531514,-1.7038334477534218,-1.0037054839840653,-0.38261896165279197,1.564021869113374,-0.5679243036721,-0.014266012901875725
1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.494881037377033,-0.467968556572584,-0.5910751916883927,-0.9891568228671817,-0.9624096563750276,-0.7454833443822215,-0.6065938313697837,0.9097103008000548,-0.5575088058886611,-1.4192521320259965
1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,-0.23223921796572825,-0.47756310884908537,0.895190867133363,-1.4230811907851992,-1.0940643483020323,-0.7282685350754319,-0.5610786628109341,0.32427363441445367,-0.5533673752260383,-0.014266012901875725
1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.09406959753830735,1.2968591566513812,0.15032397624462496,0.7465406488048881,0.7144553671162941,-1.22749800497233,-0.5919062305110696,-0.05453832618799441,-0.16165796899110055,-1.4192521320259965
0.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.6658633148125076,-0.4150220731337512,1.6393642134309572,-0.05931889161428714,-0.8446133530719182,0.6230939955075511,-0.7040637056729621,1.4262720652579384,-0.5086876397616027,1.3907201062222452
0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,-0.9921721303165432,-0.498416963532183,0.8605136375761593,0.3746054763037303,0.7213845614282417,-1.1930683863587508,-0.6585254338120204,-1.3287240118507737,0.1546588228460367,-0.7167590724639361
1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.8558465429002113,-0.478074362118633,-1.028008284109161,-1.5780541793273481,-0.6367375237134899,1.6645899585683213,-0.7171505249363307,0.875272849836196,2.8789079393639536,-0.7167590724639361
0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,-0.1804256103054454,-0.4890834143588733,0.9659324154300588,-1.485070386202059,1.4073747983110554,1.406367818966477,-0.7115619285735016,0.014336575739723459,1.1475695560242867,0.6882270466601846
1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.7694905301330732,-0.48433159381724583,-0.1631581789524976,-0.6172216503660238,1.3311536608796317,0.6144865908541562,-0.6094170548854174,-1.4664738157062092,0.8305461348568516,-0.014266012901875725
0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.7522193275796457,-0.33264284649642833,0.7613367610425563,-1.2371136045346203,1.6291090162933788,0.25297559541157477,2.0104569253540014,-0.46778773775430116,0.03851846454079399,0.6882270466601846
1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.3030537762782402,2.761397423184956,0.9652388708389148,1.2424542121397653,0.20862418234411845,-0.6938389164618528,-0.6807367636167837,0.7719604969446193,2.8385900009254557,-0.7167590724639361
1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,-0.23223921796572825,2.9390789514565805,-0.5557044175400448,1.4284217983903442,1.0470566940897796,-0.8315573909161695,-0.7146664578954066,-0.571100090645878,-0.6876342328211161,0.6882270466601846
1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,-0.38768004094657676,-0.3319048040136206,-0.6319943225658933,-1.2061190068261904,1.497454324366374,-1.0639573165578289,-0.5652152628438898,-1.535348717633927,-0.70416171006971,-0.014266012901875725
0.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.47588008672480386,-0.4350704350938905,-0.4988337610662306,0.09565409692786195,-0.6575251066493327,-0.44422418151340376,-0.6179950337125254,-0.2611630319711477,2.7788433983229908,0.6882270466601846
0.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.2513544535302449,-0.42668803206067607,1.177463515729002,-0.8341838343250326,1.2410741348243126,0.7608124699618674,-0.6697970728366306,-0.536662639682019,2.45270300182702,-1.4192521320259965
0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.2876266067359017,-0.4835231684751505,-1.3213776461631053,-0.028324293905857324,-0.18633989343689514,0.4337310931328654,-0.6199821025188479,-0.05453832618799441,-0.7289483729185653,-1.4192521320259965
1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,-0.5431208639274253,-0.45751767950808314,-0.7637677948832678,-1.113135213700901,-1.1772146800454035,-0.3839723489396401,-0.2778122179108842,-0.19228813004342982,-0.7049229756884331,1.3907201062222452
1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.4257962271633224,-0.3797328895187029,1.5561388624936678,0.5295784648458794,0.25712854252775175,0.9673901816433427,-0.6416047601863089,-1.3287240118507737,-0.7071685271427048,0.6882270466601846
1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.18226964331653445,0.33091990808937083,1.421591211811717,-1.4230811907851992,1.414303992623003,-0.22903906517853392,-0.24192151535069847,0.4620234382698891,-0.7040706495890015,-0.014266012901875725
1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.12861200264516257,-0.39481632727992716,-1.5384571031912013,-0.7102054434913133,-0.7129586611449137,1.371938200352898,2.545779471944907,-1.0532244041399026,2.510708528038338,-1.4192521320259965
1.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.16499844076310685,-0.48680867944828554,-1.482279991308531,-0.24528647786486604,0.18090740509632836,1.1567530840180282,0.8892965545613973,1.667334222004951,-0.3853352913842463,0.6882270466601846
0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.1304560356562516,-0.49193783031887167,1.364720555337903,-0.4622486618238748,-0.06854359013378584,1.492441865500425,-0.6824824491228498,-0.46778773775430116,-0.7177552186298758,-0.7167590724639361
0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,-0.733104092015129,-0.4548059843460846,-1.246474830319545,1.3664326029734846,-0.6644543009612803,1.277256749165555,-0.7073789371099454,-1.5009112666700684,0.2585734010113554,-1.4192521320259965
1.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,-1.5103082069193716,0.023129799186286385,0.5671442755222149,-0.431254064115445,-0.45657847160285203,-1.2102831956655404,-0.736775024212465,-1.3287240118507737,-0.5963934523608073,1.3907201062222452
0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,-0.5603920664808528,-0.43315054709887785,-0.11599714675470041,-0.3692648686985853,-1.6969042534414742,0.407908879172681,0.15098543856814095,-0.50222518871816,-0.7170485892995777,1.3907201062222452
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.9422025556673495,-0.16892351793598756,-1.1750397374317052,1.614389384640923,1.040127499777832,0.2615830000649696,0.13906653743212344,0.22096128152287675,-0.23389260591793,-1.4192521320259965
0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,-0.6467480792479909,-0.4600455972041639,-1.3858772931395045,-0.12130808703114677,-0.20712747637273798,-1.0037054839840653,0.24411447964787097,1.2540848104386437,-0.27334182737046897,-0.014266012901875725
0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6313209097056524,-0.4950815980337192,0.8348524877038284,-0.4932432595323046,-0.47043686022674724,0.6919532327347094,-0.7302216339542769,-1.1220993060676203,-0.5966866671086887,-1.4192521320259965
1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.113184833102824,-0.11533870106500448,-1.3518936081734447,-1.0511460182840413,1.1925697746406794,-0.934846246756907,1.212076669442481,1.2540848104386437,-0.7285185674496212,-0.014266012901875725
0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.7158328894617014,-0.41191447438825984,-0.7596065273364033,-1.113135213700901,-0.7337462440807565,0.32183483263873297,-0.7240386358352267,0.9097103008000548,2.1720127124622786,1.3907201062222452
0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,-1.2857825737248125,-0.4945693672244592,-0.5848332903680961,-0.6172216503660238,-0.5605163862820662,1.6387677446081368,-0.016781684729023274,-0.3644753848627245,-0.07066123061909052,0.6882270466601846
1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,-0.6640192818014186,3.177442234910691,0.13021118310144672,0.6535568556795986,-0.8446133530719182,1.2944715584723447,-0.7234202066448299,0.7375230459807602,0.16322397166147876,0.6882270466601846
0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0631009735413426,-0.1504988494380255,-1.3109744772959442,0.5295784648458794,-0.41500330573116634,0.38208666521249657,-0.563122842980028,1.3573971633302206,-0.7021984461056346,0.6882270466601846
0.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.2513544535302449,-0.4888302315733803,-0.21170630033258295,1.1494704190144758,1.324224466567684,-0.9262388421035121,0.9434218617438669,1.116335006583208,-0.7211699866564447,-0.7167590724639361
1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.4931512892782315,-0.4677368796607622,0.7571754934956918,0.8395244419301776,-0.9970556279347658,-1.2791424328926988,-0.5855899725455531,0.9441477517639139,-0.7080190320325223,-0.014266012901875725
0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,-0.37040883839314914,-0.31114772576204336,-0.8657188497814471,0.8395244419301776,1.268790912072103,-1.322179456159673,-0.7166415129846414,-0.50222518871816,-0.6994957710382061,-0.014266012901875725
0.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.959473758220777,-0.41904269397055716,1.656009283618415,1.2424542121397653,1.324224466567684,-0.3839723489396401,-0.35898132639008146,1.5295844181495153,0.023588188123827344,-0.7167590724639361
0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.719406670571592,-0.46894023104663823,0.2044204543538629,1.459416396098774,-0.45657847160285203,0.23576078610478515,0.7626172678366023,-0.39891283582658343,-0.7251147266807372,0.6882270466601846
